delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-03-30,QH-260330-53,15652,20460,10124,16500,128830
2026-03-30,QH-260330-54,15438,19663,10946,16000,104490
2026-03-30,QH-260330-55,15224,18275,10256,17165,87170
2026-03-30,QH-260330-56,15091,22959,10072,13496,90510
2026-03-30,QH-260330-57,14474,20434,10687,13589,104910
2026-03-30,QH-260330-58,14346,22450,10395,13545,76090
2026-03-30,QH-260330-59,14653,18012,10395,13880,117690
2026-03-30,QH-260330-60,14929,20887,10395,13970,90930
2026-03-30,QH-260330-61,13362,22200,7981,13051,79160
2026-03-30,QH-260330-62,14506,22332,10400,11900,49520
2026-03-30,QH-260330-63,14852,20747,12233,14000,73170
2026-03-30,QH-260330-64,15198,20001,11540,15421,47920
2026-03-30,QH-260330-65,13100,20872,3391,11550,62050
2026-03-30,QH-260330-66,13852,16429,10450,12182,63290
2026-03-30,QH-260330-67,14640,16157,13111,13111,55570
2026-03-30,QH-260330-68,15894,17999,13405,15383,37840
2026-03-30,QH-260330-69,13150,15224,10400,12000,61780
2026-03-30,QH-260330-70,13448,16900,4200,10000,34490
2026-03-30,QH-260330-71,13996,20211,6804,10600,25910
2026-03-30,QH-260330-72,15508,19558,8563,16000,30980
2026-03-30,QH-260330-73,13249,16469,9999,10567,73940
2026-03-30,QH-260330-74,14508,19470,9500,9500,40830
2026-03-30,QH-260330-75,16483,22809,10500,14590,35780
2026-03-30,QH-260330-76,16997,24206,9053,13583,37110
2026-03-30,QH-260330-77,16774,24539,10552,13567,32410
2026-03-30,QH-260330-78,16392,21074,10399,13310,21010
2026-03-30,QH-260330-79,18240,21889,10400,14400,24120
2026-03-30,QH-260330-80,17162,22016,10510,13480,21730
2026-03-30,QH-260330-81,17709,27370,5610,12265,28780
2026-03-30,QH-260330-82,18577,22450,10500,15255,24380
2026-03-30,QH-260330-83,16984,24000,10001,10679,38080
2026-03-30,QH-260330-84,15207,20507,11000,16500,39440
2026-03-30,QH-260330-85,17858,22928,12500,18647,30510
2026-03-30,QH-260330-86,16393,20772,7376,11495,34380
2026-03-30,QH-260330-87,13171,17543,6500,10819,40390
2026-03-30,QH-260330-88,13471,16511,7738,10213,48860
2026-03-30,QH-260330-89,15162,17198,9947,16831,49630
2026-03-30,QH-260330-90,14463,16140,7507,15541,33550
2026-03-30,QH-260330-91,13897,15950,12375,14819,37410
2026-03-30,QH-260330-92,13395,14681,12027,13890,36480
2026-03-30,QH-260330-93,14554,16641,12192,15903,64270
2026-03-30,QH-260330-94,13405,15000,11015,14068,37260
2026-03-30,QH-260330-95,13447,14760,10982,14594,30000
2026-03-30,QH-260330-96,12123,13999,8720,13145,46920
2026-03-31,QH-260331-01,14341,14766,12804,14766,5110
2026-03-31,QH-260331-02,12350,16500,10843,11369,16130
2026-03-31,QH-260331-03,12931,25872,10562,25872,13240
2026-03-31,QH-260331-04,11370,12100,5500,10386,30200
2026-03-31,QH-260331-05,11686,12600,4114,12100,22080
2026-03-31,QH-260331-06,12575,30874,10688,16001,25070
2026-03-31,QH-260331-07,11990,16144,10511,14242,38740
2026-03-31,QH-260331-08,11846,15501,10080,11912,47750
2026-03-31,QH-260331-09,12464,25874,10866,11942,10590
2026-03-31,QH-260331-10,12110,20874,10805,12137,20790
2026-03-31,QH-260331-11,11850,13356,9540,12389,33680
2026-03-31,QH-260331-12,11822,13359,10601,12038,23770
2026-03-31,QH-260331-13,11457,13412,9377,9457,47180
2026-03-31,QH-260331-14,11406,13150,6792,8666,38960
2026-03-31,QH-260331-15,11164,13407,6669,9300,39830
2026-03-31,QH-260331-16,11546,13471,10405,12589,106570
2026-03-31,QH-260331-17,11665,13034,10779,12937,69750
2026-03-31,QH-260331-18,11759,13555,10755,12427,51100
2026-03-31,QH-260331-19,11816,13289,10736,12209,60360
2026-03-31,QH-260331-20,12266,20874,11009,11424,33790
2026-03-31,QH-260331-21,11241,13206,7050,9310,44010
2026-03-31,QH-260331-22,10623,13532,8313,10580,35990
2026-03-31,QH-260331-23,12687,14676,10616,11218,19930
2026-03-31,QH-260331-24,13044,15256,10914,12500,28890
2026-03-31,QH-260331-25,14783,17990,11696,13499,22400
2026-03-31,QH-260331-26,16132,20519,13801,13821,31320
2026-03-31,QH-260331-27,15188,20300,4114,8863,15180
2026-03-31,QH-260331-28,16266,20874,4114,15000,17470
2026-03-31,QH-260331-29,20136,22168,16981,21990,19660
2026-03-31,QH-260331-30,20294,25788,1650,25000,21390
2026-03-31,QH-260331-31,15867,18419,5501,14500,15560
2026-03-31,QH-260331-32,15509,18200,13000,14448,25750
2026-03-31,QH-260331-33,17812,20897,10944,15287,17240
2026-03-31,QH-260331-34,15893,20818,2000,12566,27540
2026-03-31,QH-260331-35,13398,17957,2054,8000,30900
2026-03-31,QH-260331-36,12852,21383,2001,9000,43260
2026-03-31,QH-260331-37,15427,20869,11194,13385,41280
2026-03-31,QH-260331-38,13826,17563,9345,14997,41400
2026-03-31,QH-260331-39,13668,16641,10506,14625,33580
2026-03-31,QH-260331-40,13245,19000,8530,15500,44410
2026-03-31,QH-260331-41,14872,21356,11601,13367,59780
2026-03-31,QH-260331-42,13065,17999,7998,11341,54560
2026-03-31,QH-260331-43,11539,15011,6050,11661,56670
2026-03-31,QH-260331-44,10978,14988,4400,10400,77550
2026-03-31,QH-260331-45,11791,16512,7938,10400,43740
2026-03-31,QH-260331-46,11066,14620,3792,4200,83660
2026-03-31,QH-260331-47,9322,16080,1811,2100,45680
2026-03-31,QH-260331-48,9770,15455,2000,6500,61280
2026-03-31,QH-260331-49,11182,14122,4704,12500,44630
2026-03-31,QH-260331-50,11050,14709,7350,9144,61750
2026-03-31,QH-260331-51,10875,13276,8250,10499,56460
2026-03-31,QH-260331-52,11074,15621,6550,11000,72440
2026-03-31,QH-260331-53,11017,13415,1900,9000,86990
2026-03-31,QH-260331-54,10236,18453,1550,9020,81170
2026-03-31,QH-260331-55,11329,16052,7903,8600,79600
2026-03-31,QH-260331-56,10779,15988,1550,7876,78710
2026-03-31,QH-260331-57,9769,12100,1637,9277,74420
2026-03-31,QH-260331-58,11364,17072,506,506,103280
2026-03-31,QH-260331-59,11368,14268,2000,8950,105330
2026-03-31,QH-260331-60,11579,18626,1002,8000,106050
2026-03-31,QH-260331-61,10625,15245,3524,14962,133190
2026-03-31,QH-260331-62,12068,15211,5500,10305,103120
2026-03-31,QH-260331-63,13232,17780,7694,14810,89020
2026-03-31,QH-260331-64,12607,16444,9906,10400,59420
2026-03-31,QH-260331-65,11313,14989,6235,12445,100820
2026-03-31,QH-260331-66,12215,18799,8547,17561,75220
2026-03-31,QH-260331-67,13952,18498,9691,9800,42640
2026-03-31,QH-260331-68,17463,20874,12353,16974,41910
2026-03-31,QH-260331-69,12445,20396,2000,2114,43430
2026-03-31,QH-260331-70,13380,20000,9010,12001,28840
2026-03-31,QH-260331-71,17387,25874,13824,17497,23800
2026-03-31,QH-260331-72,17926,23660,4114,14999,36850
2026-03-31,QH-260331-73,14371,16163,8367,13899,42580
2026-03-31,QH-260331-74,15906,19995,13443,14500,28610
2026-03-31,QH-260331-75,17066,22985,14872,16962,35970
2026-03-31,QH-260331-76,19497,29676,10400,14993,21980
2026-03-31,QH-260331-77,17321,20089,14000,16999,35370
2026-03-31,QH-260331-78,17179,22517,11001,15192,23230
2026-03-31,QH-260331-79,18122,24656,15338,17000,21540
2026-03-31,QH-260331-80,19087,25208,10400,15000,19900
2026-03-31,QH-260331-81,19773,24157,16999,21899,28480
2026-03-31,QH-260331-82,20400,25874,12134,25874,17170
2026-03-31,QH-260331-83,18643,25874,15385,20300,18640
2026-03-31,QH-260331-84,17735,20874,15104,17447,28330
2026-03-31,QH-260331-85,19102,20874,10400,20700,35320
2026-03-31,QH-260331-86,17604,20874,15377,17500,36880
2026-03-31,QH-260331-87,17878,20599,10400,18612,34790
2026-03-31,QH-260331-88,17212,20872,10400,17661,41890
2026-03-31,QH-260331-89,17333,19158,15371,18233,76380
2026-03-31,QH-260331-90,16534,17900,14420,15930,21120
2026-03-31,QH-260331-91,15715,17240,14300,16999,14820
2026-03-31,QH-260331-92,14897,16688,13671,15011,28250
2026-03-31,QH-260331-93,16288,17629,13518,14992,34110
2026-03-31,QH-260331-94,15203,16692,13442,13852,34080
2026-03-31,QH-260331-95,14528,16715,12996,14236,42540
2026-03-31,QH-260331-96,13887,14700,13091,13924,47940
2026-04-01,QH-260401-01,15465,15944,4001,15531,9470
2026-04-01,QH-260401-02,14722,15281,4000,14257,10950
2026-04-01,QH-260401-03,13961,17305,4002,13912,19960
2026-04-01,QH-260401-04,13642,14728,4002,12999,7720
2026-04-01,QH-260401-05,13384,14180,12468,12569,12090
2026-04-01,QH-260401-06,13010,13867,12132,12199,9930
2026-04-01,QH-260401-07,12940,14465,11902,11988,15450
2026-04-01,QH-260401-08,12399,15120,11565,11705,15340
2026-04-01,QH-260401-09,12989,13628,12376,12859,18520
2026-04-01,QH-260401-10,12807,13585,12011,12091,16130
2026-04-01,QH-260401-11,12661,13912,11936,11936,20290
2026-04-01,QH-260401-12,12555,14271,11941,12289,25300
2026-04-01,QH-260401-13,12634,13927,11787,12258,35360
2026-04-01,QH-260401-14,12611,14275,11805,12175,25220
2026-04-01,QH-260401-15,12915,14107,12304,12461,19880
2026-04-01,QH-260401-16,12852,14265,12384,12753,25420
2026-04-01,QH-260401-17,12333,14400,3114,11944,29600
2026-04-01,QH-260401-18,12768,13645,11701,12562,43460
2026-04-01,QH-260401-19,13323,14012,12517,13304,23810
2026-04-01,QH-260401-20,13716,14591,13078,13800,21450
2026-04-01,QH-260401-21,9846,13754,-10000,8000,18650
2026-04-01,QH-260401-22,13432,14412,12330,13862,19400
2026-04-01,QH-260401-23,14299,15240,10400,13000,14240
2026-04-01,QH-260401-24,15775,17399,15179,15452,27630
2026-04-01,QH-260401-25,15500,18059,13804,15370,23280
2026-04-01,QH-260401-26,15744,18239,10400,10546,26290
2026-04-01,QH-260401-27,16031,19432,10453,13328,26740
2026-04-01,QH-260401-28,17502,20869,10100,15684,41300
2026-04-01,QH-260401-29,19416,23095,10400,15582,22690
2026-04-01,QH-260401-30,20162,23195,10400,15601,27240
2026-04-01,QH-260401-31,20306,22135,11000,11000,28880
2026-04-01,QH-260401-32,19415,21653,10500,15498,34630
2026-04-01,QH-260401-33,22773,24697,14674,18500,41530
2026-04-01,QH-260401-34,19665,23947,11749,14997,39910
2026-04-01,QH-260401-35,17366,19998,13018,17485,57190
2026-04-01,QH-260401-36,15332,20874,11450,14890,124720
2026-04-01,QH-260401-37,18844,21795,15930,15930,58360
2026-04-01,QH-260401-38,15797,19070,13936,14115,117960
2026-04-01,QH-260401-39,14160,18583,10234,13001,64970
2026-04-01,QH-260401-40,12661,15597,6700,13016,94800
2026-04-01,QH-260401-41,15147,20783,11513,12290,56950
2026-04-01,QH-260401-42,13048,15388,6809,11449,39450
2026-04-01,QH-260401-43,11372,20792,8657,10641,64110
2026-04-01,QH-260401-44,10768,14235,7000,9207,91280
2026-04-01,QH-260401-45,12289,15182,8900,9311,81130
2026-04-01,QH-260401-46,11489,15545,6922,8300,123060
2026-04-01,QH-260401-47,11027,15602,6807,9500,85140
2026-04-01,QH-260401-48,10664,20250,6500,9175,138690
2026-04-01,QH-260401-49,12964,20791,8100,9526,84830
2026-04-01,QH-260401-50,11525,20470,7366,9500,80900
2026-04-01,QH-260401-51,10747,15378,4620,7000,83490
2026-04-01,QH-260401-52,10767,13474,5001,5001,87780
2026-04-01,QH-260401-53,10457,14044,2067,2067,93000
2026-04-01,QH-260401-54,9751,14759,1700,2012,106420
2026-04-01,QH-260401-55,9949,16168,3350,5163,84660
2026-04-01,QH-260401-56,9889,14238,1704,12100,91630
2026-04-01,QH-260401-57,10228,14768,3820,12387,80670
2026-04-01,QH-260401-58,10087,14767,3709,14400,94730
2026-04-01,QH-260401-59,10324,20874,5022,11000,87190
2026-04-01,QH-260401-60,10001,14634,1890,9489,123260
2026-04-01,QH-260401-61,10126,17710,544,10699,103010
2026-04-01,QH-260401-62,10562,20866,6549,7653,99140
2026-04-01,QH-260401-63,11100,15329,9648,10100,76690
2026-04-01,QH-260401-64,11542,15566,6161,9100,65700
2026-04-01,QH-260401-65,10168,15246,100,8066,114430
2026-04-01,QH-260401-66,10801,14682,-498,6875,65420
2026-04-01,QH-260401-67,11410,16398,5103,10400,43640
2026-04-01,QH-260401-68,12919,18503,5500,7275,52460
2026-04-01,QH-260401-69,9697,15328,468,10978,55280
2026-04-01,QH-260401-70,11746,15251,10844,11236,34590
2026-04-01,QH-260401-71,14330,18219,11952,12489,42700
2026-04-01,QH-260401-72,15801,19624,13380,13473,83620
2026-04-01,QH-260401-73,14268,18036,-600,10900,34630
2026-04-01,QH-260401-74,15081,19551,4214,12489,47740
2026-04-01,QH-260401-75,13759,20754,114,9460,43820
2026-04-01,QH-260401-76,14455,29898,3114,15103,67900
2026-04-01,QH-260401-77,15900,21636,114,13000,25310
2026-04-01,QH-260401-78,15271,20869,-2539,16489,26370
2026-04-01,QH-260401-79,17657,22668,8573,20100,22800
2026-04-01,QH-260401-80,16056,20874,4114,20874,31590
2026-04-01,QH-260401-81,19451,23788,10602,18500,20130
2026-04-01,QH-260401-82,17378,21940,4411,15000,19400
2026-04-01,QH-260401-83,14484,20868,4219,12598,26030
2026-04-01,QH-260401-84,16382,23815,4809,11684,32710
2026-04-01,QH-260401-85,16041,18991,9262,17000,46360
2026-04-01,QH-260401-86,14748,19200,4114,10878,34570
2026-04-01,QH-260401-87,12580,17194,4114,9100,34110
2026-04-01,QH-260401-88,11148,18501,4300,10400,50750
2026-04-01,QH-260401-89,14004,17000,4114,12997,54630
2026-04-01,QH-260401-90,14154,15909,10400,10400,50010
2026-04-01,QH-260401-91,13965,15280,9561,14914,41700
2026-04-01,QH-260401-92,12732,14166,4114,10878,33540
2026-04-01,QH-260401-93,13762,15287,10400,12401,51090
2026-04-01,QH-260401-94,13280,14511,10400,12900,39080
2026-04-01,QH-260401-95,12031,13474,4114,13098,33090
2026-04-01,QH-260401-96,11807,12820,9900,12514,45750
2026-04-02,QH-260402-01,13745,16401,13545,14008,10720
2026-04-02,QH-260402-02,12935,14725,12596,13375,12820
2026-04-02,QH-260402-03,12311,12654,12055,12230,12640
2026-04-02,QH-260402-04,11899,12287,11519,12287,30130
2026-04-02,QH-260402-05,13315,13607,12443,13353,8680
2026-04-02,QH-260402-06,12025,12443,11680,11680,24080
2026-04-02,QH-260402-07,11841,12244,11407,12244,23250
2026-04-02,QH-260402-08,11341,12167,10979,12031,87030
2026-04-02,QH-260402-09,11901,12675,11255,12271,45600
2026-04-02,QH-260402-10,11739,12409,11139,11880,47680
2026-04-02,QH-260402-11,11472,12310,10995,11699,78070
2026-04-02,QH-260402-12,11290,12106,10810,11683,37920
2026-04-02,QH-260402-13,11407,12246,10877,11433,39310
2026-04-02,QH-260402-14,11314,12139,10777,11624,17130
2026-04-02,QH-260402-15,11552,12102,10844,12102,28900
2026-04-02,QH-260402-16,11590,12568,10757,12100,33320
2026-04-02,QH-260402-17,11059,11940,10507,11642,12100
2026-04-02,QH-260402-18,11133,12015,10449,11859,12230
2026-04-02,QH-260402-19,11641,12237,10810,11611,48220
2026-04-02,QH-260402-20,11644,12537,10980,12200,41220
2026-04-02,QH-260402-21,11415,12132,10732,11696,57790
2026-04-02,QH-260402-22,11734,12919,11078,12236,28190
2026-04-02,QH-260402-23,13468,14230,12290,13719,15530
2026-04-02,QH-260402-24,14899,15723,13687,14837,11850
2026-04-02,QH-260402-25,14248,15090,13330,14345,19180
2026-04-02,QH-260402-26,15492,16209,14634,15441,25480
2026-04-02,QH-260402-27,16461,17332,15747,16382,25380
2026-04-02,QH-260402-28,16637,19140,15786,16990,19850
2026-04-02,QH-260402-29,17882,25874,16231,16489,19680
2026-04-02,QH-260402-30,16927,17805,16001,17112,22970
2026-04-02,QH-260402-31,16372,17933,15388,15463,27900
2026-04-02,QH-260402-32,15942,17357,14925,15295,36740
2026-04-02,QH-260402-33,20412,22913,18401,18495,46150
2026-04-02,QH-260402-34,16483,18100,15049,15901,43790
2026-04-02,QH-260402-35,15069,16606,13526,13526,85990
2026-04-02,QH-260402-36,14359,20776,12507,13007,42000
2026-04-02,QH-260402-37,15292,16316,13403,13922,80070
2026-04-02,QH-260402-38,14330,20288,12086,12299,64400
2026-04-02,QH-260402-39,13397,15851,8923,8923,32750
2026-04-02,QH-260402-40,11880,14787,7601,12000,46420
2026-04-02,QH-260402-41,13611,15499,10914,15492,30080
2026-04-02,QH-260402-42,13690,15198,11600,14910,37390
2026-04-02,QH-260402-43,12228,15191,9718,14644,57430
2026-04-02,QH-260402-44,12749,19900,9700,19500,44250
2026-04-02,QH-260402-45,14806,21652,11633,19000,47600
2026-04-02,QH-260402-46,13752,20500,10134,16100,38160
2026-04-02,QH-260402-47,13066,18589,7889,17400,60740
2026-04-02,QH-260402-48,14121,24177,10400,20900,69780
2026-04-02,QH-260402-49,13504,20874,9315,14998,47880
2026-04-02,QH-260402-50,12510,16539,10415,11441,63660
2026-04-02,QH-260402-51,12352,17900,8221,9250,78140
2026-04-02,QH-260402-52,11769,14995,9472,9900,124760
2026-04-02,QH-260402-53,11490,16775,10000,10000,67510
2026-04-02,QH-260402-54,11194,16193,9000,9000,68080
2026-04-02,QH-260402-55,11289,14419,257,8201,69570
2026-04-02,QH-260402-56,10727,16397,1202,2959,60710
2026-04-02,QH-260402-57,11201,14651,5000,5000,48730
2026-04-02,QH-260402-58,10766,13822,1500,4872,74030
2026-04-02,QH-260402-59,10562,14604,510,510,99880
2026-04-02,QH-260402-60,10270,15000,2001,6000,95620
2026-04-02,QH-260402-61,9704,14038,-1260,721,129630
2026-04-02,QH-260402-62,9210,16810,600,600,88960
2026-04-02,QH-260402-63,10058,14258,2950,3973,76170
2026-04-02,QH-260402-64,10959,13829,4660,6950,93500
2026-04-02,QH-260402-65,9917,12391,4832,9006,140840
2026-04-02,QH-260402-66,10557,13093,7270,10497,126510
2026-04-02,QH-260402-67,11282,15123,10221,11099,126500
2026-04-02,QH-260402-68,13929,19142,9539,16579,69680
2026-04-02,QH-260402-69,9643,14341,5011,10266,135670
2026-04-02,QH-260402-70,10767,15330,9001,12220,86780
2026-04-02,QH-260402-71,12143,15850,10400,14700,85970
2026-04-02,QH-260402-72,14726,19271,13200,14805,91310
2026-04-02,QH-260402-73,15018,17884,12696,13020,50760
2026-04-02,QH-260402-74,15470,19212,13416,14229,43380
2026-04-02,QH-260402-75,16688,20313,10002,14499,35070
2026-04-02,QH-260402-76,16456,22970,10002,15771,30560
2026-04-02,QH-260402-77,15235,18368,13995,14306,77570
2026-04-02,QH-260402-78,15852,17486,14229,14970,63720
2026-04-02,QH-260402-79,17416,19124,15072,15299,46160
2026-04-02,QH-260402-80,18811,23000,16414,18200,49520
2026-04-02,QH-260402-81,17279,18640,15618,17439,39210
2026-04-02,QH-260402-82,16204,18786,15275,16999,31620
2026-04-02,QH-260402-83,15412,18306,14110,14113,103030
2026-04-02,QH-260402-84,14884,21386,3114,13321,111600
2026-04-02,QH-260402-85,15591,16990,13966,14940,125700
2026-04-02,QH-260402-86,14863,16481,13816,15013,54430
2026-04-02,QH-260402-87,14630,18732,13700,14460,53200
2026-04-02,QH-260402-88,14518,19638,13130,14360,52060
2026-04-02,QH-260402-89,14571,15695,13790,14793,38650
2026-04-02,QH-260402-90,14184,20000,13465,14690,28220
2026-04-02,QH-260402-91,14088,15403,13132,15074,34110
2026-04-02,QH-260402-92,13831,15119,12897,15002,46050
2026-04-02,QH-260402-93,14361,15680,13369,14800,35770
2026-04-02,QH-260402-94,14330,15355,12742,14809,49440
2026-04-02,QH-260402-95,13633,15104,12503,15104,49790
2026-04-02,QH-260402-96,12614,14543,11600,14019,45430
2026-04-03,QH-260403-01,14712,16950,14065,14643,15240
2026-04-03,QH-260403-02,14306,15836,13574,14311,11420
2026-04-03,QH-260403-03,13668,16459,12938,13134,16670
2026-04-03,QH-260403-04,13007,14577,12371,12654,18880
2026-04-03,QH-260403-05,13315,14320,11806,12681,9530
2026-04-03,QH-260403-06,12539,13270,12075,12400,7890
2026-04-03,QH-260403-07,12580,12941,12101,12101,12130
2026-04-03,QH-260403-08,12029,12443,11360,11612,23290
2026-04-03,QH-260403-09,12842,14792,11779,11779,11950
2026-04-03,QH-260403-10,11866,12930,11204,11296,38120
2026-04-03,QH-260403-11,11682,12448,11290,11401,38140
2026-04-03,QH-260403-12,11964,12451,11257,11280,37660
2026-04-03,QH-260403-13,11809,12526,10733,11104,23070
2026-04-03,QH-260403-14,11743,14200,10500,11922,32660
2026-04-03,QH-260403-15,12193,16363,10500,10500,20400
2026-04-03,QH-260403-16,11733,18919,10292,10653,28150
2026-04-03,QH-260403-17,11670,20874,10672,20874,50160
2026-04-03,QH-260403-18,12097,15943,10500,12500,54310
2026-04-03,QH-260403-19,12289,15999,10500,10733,38990
2026-04-03,QH-260403-20,12944,18620,11385,11534,37430
2026-04-03,QH-260403-21,13248,20874,11300,20874,62030
2026-04-03,QH-260403-22,15709,22446,12690,19999,65130
2026-04-03,QH-260403-23,17059,23167,12421,20075,47440
2026-04-03,QH-260403-24,17446,21406,13593,19195,71890
2026-04-03,QH-260403-25,17928,20774,14306,18587,33470
2026-04-03,QH-260403-26,17061,25874,14191,21151,18600
2026-04-03,QH-260403-27,15878,20874,13901,19930,23060
2026-04-03,QH-260403-28,16115,20874,13789,20241,27240
2026-04-03,QH-260403-29,17952,21906,15654,19987,30770
2026-04-03,QH-260403-30,18294,30872,14436,19931,21130
2026-04-03,QH-260403-31,17882,20874,10500,17000,20440
2026-04-03,QH-260403-32,16100,20874,10500,17961,22680
2026-04-03,QH-260403-33,17343,21534,12620,20157,42070
2026-04-03,QH-260403-34,15558,20874,13055,13499,51340
2026-04-03,QH-260403-35,14538,20874,12081,12893,32330
2026-04-03,QH-260403-36,11891,17799,8906,10400,37480
2026-04-03,QH-260403-37,14947,20874,11431,11555,69600
2026-04-03,QH-260403-38,13654,19565,9106,10500,38520
2026-04-03,QH-260403-39,10929,14730,8276,8490,49890
2026-04-03,QH-260403-40,10367,14233,7492,8000,56270
2026-04-03,QH-260403-41,11330,14001,8564,8744,36630
2026-04-03,QH-260403-42,10611,13410,7904,8094,33470
2026-04-03,QH-260403-43,9142,13570,6053,8523,43750
2026-04-03,QH-260403-44,7973,14085,3597,5200,48160
2026-04-03,QH-260403-45,11233,17138,3510,8099,70670
2026-04-03,QH-260403-46,8392,11552,3399,4581,52140
2026-04-03,QH-260403-47,9116,12137,3000,12100,54700
2026-04-03,QH-260403-48,8289,14763,3000,9203,72090
2026-04-03,QH-260403-49,9069,11655,2900,10600,43160
2026-04-03,QH-260403-50,8062,15000,1901,12000,66050
2026-04-03,QH-260403-51,9256,12904,1903,10113,59840
2026-04-03,QH-260403-52,9337,12174,2560,10950,74470
2026-04-03,QH-260403-53,9202,11480,5185,8900,69430
2026-04-03,QH-260403-54,9030,10905,4756,7985,72540
2026-04-03,QH-260403-55,8693,10996,1790,5973,56910
2026-04-03,QH-260403-56,7783,9870,581,8374,43630
2026-04-03,QH-260403-57,6674,8630,3153,6199,42560
