delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-04-12,QH-260412-67,6301,10019,700,10019,74130
2026-04-12,QH-260412-68,9195,12393,3800,10097,101410
2026-04-12,QH-260412-69,4489,10629,-3900,10629,93170
2026-04-12,QH-260412-70,10029,11567,7720,11342,85400
2026-04-12,QH-260412-71,12476,13982,8943,13472,65710
2026-04-12,QH-260412-72,14214,17237,12365,16427,87710
2026-04-12,QH-260412-73,12162,13954,9191,13638,48070
2026-04-12,QH-260412-74,13423,15877,11652,15351,39780
2026-04-12,QH-260412-75,14568,16000,4120,15794,59740
2026-04-12,QH-260412-76,14343,16100,4127,15685,31650
2026-04-12,QH-260412-77,14349,16156,13036,15332,51160
2026-04-12,QH-260412-78,14733,16327,13300,16011,18860
2026-04-12,QH-260412-79,14827,16642,13712,15274,17890
2026-04-12,QH-260412-80,15828,20874,11423,15000,18240
2026-04-12,QH-260412-81,15502,17227,10427,16021,24110
2026-04-12,QH-260412-82,15103,16305,14321,14699,25190
2026-04-12,QH-260412-83,14467,16322,7967,14531,70920
2026-04-12,QH-260412-84,14656,15992,13207,14636,66340
2026-04-12,QH-260412-85,14914,15789,13708,15000,90390
2026-04-12,QH-260412-86,14854,16226,13088,14652,66410
2026-04-12,QH-260412-87,14183,15220,11593,14012,54280
2026-04-12,QH-260412-88,14474,19898,13150,14501,48860
2026-04-12,QH-260412-89,14315,15639,13390,14951,85480
2026-04-12,QH-260412-90,14370,15952,13380,15743,42320
2026-04-12,QH-260412-91,14002,15610,13008,15255,36080
2026-04-12,QH-260412-92,12694,13738,12079,12810,20800
2026-04-12,QH-260412-93,13998,14639,13114,13848,26910
2026-04-12,QH-260412-94,12939,13816,11555,13816,21840
2026-04-12,QH-260412-95,12521,13299,11317,12727,18910
2026-04-12,QH-260412-96,11650,12354,10553,11923,36920
2026-04-13,QH-260413-01,13008,14059,12420,13612,6290
2026-04-13,QH-260413-02,12484,13608,11699,13480,5910
2026-04-13,QH-260413-03,12242,13061,11169,12749,10620
2026-04-13,QH-260413-04,11754,12109,10036,12002,25770
2026-04-13,QH-260413-05,12123,12612,11669,12108,7050
2026-04-13,QH-260413-06,12030,13169,11229,13106,14120
2026-04-13,QH-260413-07,12082,13360,4330,12609,8900
2026-04-13,QH-260413-08,12838,16000,11375,12010,20360
2026-04-13,QH-260413-09,12713,15000,11753,12144,10190
2026-04-13,QH-260413-10,12280,15000,6232,12158,19800
2026-04-13,QH-260413-11,12057,12685,10957,12380,22420
2026-04-13,QH-260413-12,12024,15000,10967,12673,48890
2026-04-13,QH-260413-13,11751,12502,4120,12433,19120
2026-04-13,QH-260413-14,12132,12620,11394,12370,20710
2026-04-13,QH-260413-15,12054,12875,11369,12566,17750
2026-04-13,QH-260413-16,12030,13318,11103,13106,19350
2026-04-13,QH-260413-17,12243,12918,11420,12813,9510
2026-04-13,QH-260413-18,12033,13471,4224,13471,15130
2026-04-13,QH-260413-19,12186,13411,11524,13369,17230
2026-04-13,QH-260413-20,12795,15027,11414,15027,11020
2026-04-13,QH-260413-21,11928,13095,10518,13095,26170
2026-04-13,QH-260413-22,12192,13300,10751,13140,28750
2026-04-13,QH-260413-23,13046,14337,11615,14007,20390
2026-04-13,QH-260413-24,14136,15516,12564,15000,16070
2026-04-13,QH-260413-25,13453,14600,12406,14541,18300
2026-04-13,QH-260413-26,15218,16514,13179,15679,44020
2026-04-13,QH-260413-27,15472,17381,13871,14301,72250
2026-04-13,QH-260413-28,14494,16788,10538,15799,29550
2026-04-13,QH-260413-29,15790,17655,14395,16681,38010
2026-04-13,QH-260413-30,14528,17217,1612,3100,42690
2026-04-13,QH-260413-31,12673,17205,5944,9900,30750
2026-04-13,QH-260413-32,12022,17022,7170,9196,36620
2026-04-13,QH-260413-33,14718,19441,8396,16246,30180
2026-04-13,QH-260413-34,12163,17343,5105,10600,25690
2026-04-13,QH-260413-35,11553,15675,2215,5000,19330
2026-04-13,QH-260413-36,7883,10382,6002,8309,28060
2026-04-13,QH-260413-37,9056,20000,6564,20000,23590
2026-04-13,QH-260413-38,7330,12900,1100,9000,29550
2026-04-13,QH-260413-39,6834,13100,845,7352,35530
2026-04-13,QH-260413-40,8068,24077,402,23200,46090
2026-04-13,QH-260413-41,6424,18000,1395,12390,35180
2026-04-13,QH-260413-42,10562,25125,-3281,24573,67120
2026-04-13,QH-260413-43,12076,25872,-281,21000,90470
2026-04-13,QH-260413-44,14354,25454,395,18996,108670
2026-04-13,QH-260413-45,14717,22150,700,17992,77080
2026-04-13,QH-260413-46,13178,18215,1005,15475,110420
2026-04-13,QH-260413-47,12879,18456,264,15068,121820
2026-04-13,QH-260413-48,12460,17000,425,12933,121230
2026-04-13,QH-260413-49,8391,15479,-90,7001,76550
2026-04-13,QH-260413-50,8595,18352,-1555,7916,60850
2026-04-13,QH-260413-51,7615,15100,-4878,6008,62340
2026-04-13,QH-260413-52,8380,15100,404,7214,85390
2026-04-13,QH-260413-53,7773,14690,471,10000,69550
2026-04-13,QH-260413-54,6844,13802,405,7000,46640
2026-04-13,QH-260413-55,6835,13800,425,11380,55050
2026-04-13,QH-260413-56,6077,17571,-994,8678,56300
2026-04-13,QH-260413-57,8222,13737,-4700,6783,100320
2026-04-13,QH-260413-58,7701,13000,-40,9785,162550
2026-04-13,QH-260413-59,7978,12500,-485,12100,155960
2026-04-13,QH-260413-60,8249,12908,-795,11206,168830
2026-04-13,QH-260413-61,8957,18454,500,13000,106610
2026-04-13,QH-260413-62,7328,12900,1768,9498,30510
2026-04-13,QH-260413-63,9541,20874,2528,20874,81060
2026-04-13,QH-260413-64,10381,20089,1328,12000,79900
2026-04-13,QH-260413-65,7900,13900,1187,10000,75030
2026-04-13,QH-260413-66,10407,14285,7505,12100,48570
2026-04-13,QH-260413-67,13497,15309,10885,15000,33040
2026-04-13,QH-260413-68,14559,16557,12593,16557,57990
2026-04-13,QH-260413-69,12877,16600,4000,15490,45860
2026-04-13,QH-260413-70,14449,17565,11603,17564,64880
2026-04-13,QH-260413-71,16118,17949,10301,16680,127090
2026-04-13,QH-260413-72,16619,17735,14308,17570,114800
2026-04-13,QH-260413-73,16521,21167,10916,14500,64010
2026-04-13,QH-260413-74,16862,21762,12303,16787,24650
2026-04-13,QH-260413-75,16979,20774,10776,16000,39290
2026-04-13,QH-260413-76,17184,20824,10660,14999,33960
2026-04-13,QH-260413-77,15786,18500,12747,15261,36070
2026-04-13,QH-260413-78,15985,20784,14002,15569,33740
2026-04-13,QH-260413-79,16201,20874,13481,14811,28710
2026-04-13,QH-260413-80,16292,20874,13680,19470,26610
2026-04-13,QH-260413-81,16120,20477,13127,17419,25560
2026-04-13,QH-260413-82,16306,19194,13194,19194,28020
2026-04-13,QH-260413-83,16110,20874,10756,17871,27540
2026-04-13,QH-260413-84,15407,18300,13554,18300,47380
2026-04-13,QH-260413-85,16187,20718,12887,18900,43250
2026-04-13,QH-260413-86,15038,17493,12731,17493,33130
2026-04-13,QH-260413-87,14481,16006,12706,14927,47380
2026-04-13,QH-260413-88,14913,17500,11175,14152,43420
2026-04-13,QH-260413-89,15577,20209,10797,17747,63760
2026-04-13,QH-260413-90,16033,19948,12815,15516,40580
2026-04-13,QH-260413-91,14533,15881,12835,15190,37550
2026-04-13,QH-260413-92,13346,15431,12394,13147,42800
2026-04-13,QH-260413-93,14746,16831,12935,13759,40710
2026-04-13,QH-260413-94,13713,15778,12011,14335,24710
2026-04-13,QH-260413-95,13280,14311,12380,13929,27500
2026-04-13,QH-260413-96,12004,13745,10297,11900,54340
2026-04-14,QH-260414-01,12843,13548,12190,12518,3900
2026-04-14,QH-260414-02,12141,12774,11671,11988,5570
2026-04-14,QH-260414-03,12055,13253,10111,12015,12350
2026-04-14,QH-260414-04,11939,12345,10547,11665,5960
2026-04-14,QH-260414-05,11935,12339,10986,11736,10800
2026-04-14,QH-260414-06,11979,12297,11264,11903,22410
2026-04-14,QH-260414-07,12038,12893,11581,11817,17860
2026-04-14,QH-260414-08,12013,12680,11258,12138,17300
2026-04-14,QH-260414-09,12087,12500,10970,12083,21200
2026-04-14,QH-260414-10,12199,13616,11690,12252,11970
2026-04-14,QH-260414-11,12106,12893,11702,12206,21880
2026-04-14,QH-260414-12,11957,12869,11589,12453,18110
2026-04-14,QH-260414-13,11873,12390,11280,11280,21250
2026-04-14,QH-260414-14,11776,12305,11168,11417,25640
2026-04-14,QH-260414-15,11881,12344,11359,11580,28910
2026-04-14,QH-260414-16,12011,13188,11573,11847,27680
2026-04-14,QH-260414-17,11931,12810,11350,11873,42780
2026-04-14,QH-260414-18,11803,13472,11069,11499,25210
2026-04-14,QH-260414-19,11865,12582,11298,11484,28700
2026-04-14,QH-260414-20,11640,12393,10689,11806,31880
2026-04-14,QH-260414-21,12369,13413,11438,11438,13900
2026-04-14,QH-260414-22,12833,14387,11627,13163,9570
2026-04-14,QH-260414-23,14695,16223,13000,14407,14530
2026-04-14,QH-260414-24,14683,15943,13261,14503,9130
2026-04-14,QH-260414-25,15887,20934,13210,14064,26570
2026-04-14,QH-260414-26,15730,17336,14221,14487,25910
2026-04-14,QH-260414-27,15565,16272,14778,15153,26370
2026-04-14,QH-260414-28,15804,17214,12626,14401,48370
2026-04-14,QH-260414-29,15740,17245,11822,15704,50390
2026-04-14,QH-260414-30,16175,17287,13247,15013,34520
2026-04-14,QH-260414-31,15484,18000,12886,14433,31670
2026-04-14,QH-260414-32,13471,16350,8500,12007,31270
2026-04-14,QH-260414-33,16792,20120,3961,10619,35670
2026-04-14,QH-260414-34,13828,18175,10400,11770,46010
2026-04-14,QH-260414-35,12464,16532,10200,12000,37930
2026-04-14,QH-260414-36,9167,14107,5053,11500,31600
2026-04-14,QH-260414-37,13813,16000,9805,14138,39400
2026-04-14,QH-260414-38,10666,13961,1001,9200,27160
2026-04-14,QH-260414-39,10518,14556,8880,12000,41590
2026-04-14,QH-260414-40,9332,13000,2879,12800,52650
2026-04-14,QH-260414-41,10626,13055,1712,11718,43490
2026-04-14,QH-260414-42,11324,14166,7396,12000,49020
2026-04-14,QH-260414-43,10066,12774,1906,10025,60310
2026-04-14,QH-260414-44,10535,12910,6500,6700,71000
2026-04-14,QH-260414-45,10693,13508,7201,11400,45930
2026-04-14,QH-260414-46,10164,14212,2100,2200,67550
2026-04-14,QH-260414-47,9783,13105,6400,7533,47380
2026-04-14,QH-260414-48,9716,14239,1802,9399,62050
2026-04-14,QH-260414-49,11002,14043,4200,12599,46740
2026-04-14,QH-260414-50,10496,13771,2200,10000,59400
2026-04-14,QH-260414-51,10326,13552,4800,7015,38300
2026-04-14,QH-260414-52,9852,13364,4146,5972,34260
2026-04-14,QH-260414-53,9650,13413,700,5500,42840
2026-04-14,QH-260414-54,10194,13209,1502,7629,42670
2026-04-14,QH-260414-55,9546,13132,2500,6000,72380
2026-04-14,QH-260414-56,9655,19253,3844,6301,38670
2026-04-14,QH-260414-57,8372,12100,2058,4800,37360
2026-04-14,QH-260414-58,9161,13223,500,1500,38890
2026-04-14,QH-260414-59,6133,14029,-100,-100,43660
2026-04-14,QH-260414-60,7285,12085,0,600,60150
2026-04-14,QH-260414-61,7195,13182,0,4000,42090
2026-04-14,QH-260414-62,8703,13232,-999,725,97000
2026-04-14,QH-260414-63,10238,12895,-307,1,147520
2026-04-14,QH-260414-64,10002,15997,0,0,94620
2026-04-14,QH-260414-65,6851,12005,-5000,3946,77470
2026-04-14,QH-260414-66,9788,13086,0,3100,81120
2026-04-14,QH-260414-67,9613,13995,1500,6037,42070
2026-04-14,QH-260414-68,12249,15243,8320,11489,85630
2026-04-14,QH-260414-69,6997,12900,100,8500,31130
2026-04-14,QH-260414-70,8669,14700,1202,7000,36340
2026-04-14,QH-260414-71,11860,17596,8000,10699,31400
2026-04-14,QH-260414-72,13552,18232,7452,14374,27910
2026-04-14,QH-260414-73,11514,17904,4546,10300,45060
2026-04-14,QH-260414-74,13184,20811,9700,10869,38300
2026-04-14,QH-260414-75,16733,19945,10300,12599,37600
2026-04-14,QH-260414-76,21320,28167,17135,24000,28070
2026-04-14,QH-260414-77,16562,20862,14325,15326,15070
2026-04-14,QH-260414-78,18054,20862,10100,10100,13240
2026-04-14,QH-260414-79,19625,25020,16856,16856,13090
2026-04-14,QH-260414-80,22604,28773,10400,14135,11810
2026-04-14,QH-260414-81,24846,26975,20907,23700,21060
2026-04-14,QH-260414-82,19840,23400,16116,23000,12760
2026-04-14,QH-260414-83,18316,21481,15927,16731,15190
2026-04-14,QH-260414-84,16094,20714,11653,15410,27060
2026-04-14,QH-260414-85,17147,22558,10386,22558,29040
2026-04-14,QH-260414-86,16871,20023,10100,17994,29000
2026-04-14,QH-260414-87,15557,17964,11849,14400,23940
2026-04-14,QH-260414-88,14745,20221,12118,15303,33530
2026-04-14,QH-260414-89,14116,17446,5078,16748,27220
2026-04-14,QH-260414-90,13917,15624,10400,14540,39720
2026-04-14,QH-260414-91,14090,15122,12254,13348,28350
2026-04-14,QH-260414-92,12823,14282,9606,11902,25530
2026-04-14,QH-260414-93,14241,18035,11084,11380,33990
2026-04-14,QH-260414-94,12832,14307,8174,13836,21900
2026-04-14,QH-260414-95,12406,14642,9462,13390,24350
2026-04-14,QH-260414-96,11674,12709,10239,11553,51020
2026-04-15,QH-260415-01,13072,13540,12429,12846,2330
2026-04-15,QH-260415-02,12465,13587,12147,12572,11080
2026-04-15,QH-260415-03,11980,13739,4114,11781,9300
2026-04-15,QH-260415-04,11716,12236,4114,11341,8680
2026-04-15,QH-260415-05,11715,12430,11207,11376,7050
2026-04-15,QH-260415-06,11868,12321,11450,12001,13230
2026-04-15,QH-260415-07,11830,12261,11180,11716,15380
2026-04-15,QH-260415-08,11633,12750,10703,11524,16220
2026-04-15,QH-260415-09,11427,12732,10460,11011,21620
2026-04-15,QH-260415-10,11240,12206,10947,11306,12110
2026-04-15,QH-260415-11,11210,11820,10912,10915,18330
2026-04-15,QH-260415-12,11159,12700,10756,10898,14740
2026-04-15,QH-260415-13,11149,12365,10750,11082,48160
2026-04-15,QH-260415-14,11253,12277,10786,11659,27840
2026-04-15,QH-260415-15,11422,12628,10800,12031,34030
2026-04-15,QH-260415-16,11213,12769,10669,12017,31820
2026-04-15,QH-260415-17,11376,12119,10889,11557,14840
2026-04-15,QH-260415-18,11416,13457,10718,11414,23850
2026-04-15,QH-260415-19,11412,12375,10400,11600,15690
2026-04-15,QH-260415-20,11483,13737,10995,11109,15090
2026-04-15,QH-260415-21,11711,12841,11212,11524,14230
2026-04-15,QH-260415-22,12889,13999,11694,12501,11020
2026-04-15,QH-260415-23,12903,13943,12553,12872,17520
2026-04-15,QH-260415-24,14401,17087,13000,13166,44540
2026-04-15,QH-260415-25,13563,15005,12428,13769,25300
2026-04-15,QH-260415-26,14728,15334,13422,15074,38760
2026-04-15,QH-260415-27,14757,15748,13649,15161,19190
2026-04-15,QH-260415-28,14921,16850,4114,4114,29360
2026-04-15,QH-260415-29,15896,18040,14659,16090,37780
2026-04-15,QH-260415-30,15453,16570,13322,16334,40590
2026-04-15,QH-260415-31,15327,16122,13986,16076,38340
2026-04-15,QH-260415-32,13530,16100,-598,16075,51700
2026-04-15,QH-260415-33,15769,17567,14691,17274,35520
2026-04-15,QH-260415-34,14789,16257,14041,15898,95520
2026-04-15,QH-260415-35,14121,15152,13184,13410,27440
2026-04-15,QH-260415-36,12867,13642,11427,12478,54060
2026-04-15,QH-260415-37,14610,18393,11307,15001,52110
2026-04-15,QH-260415-38,12977,13981,10715,12321,48220
2026-04-15,QH-260415-39,11373,13400,9941,10000,62680
2026-04-15,QH-260415-40,11008,12100,10033,10033,53440
2026-04-15,QH-260415-41,13675,15173,11663,15163,38040
2026-04-15,QH-260415-42,11935,13337,8533,11696,43870
2026-04-15,QH-260415-43,11355,13145,9029,11700,50940
2026-04-15,QH-260415-44,10611,13362,7776,11476,91330
2026-04-15,QH-260415-45,12261,14300,9771,11599,44270
2026-04-15,QH-260415-46,12056,20000,9053,17800,67580
2026-04-15,QH-260415-47,11527,13000,8772,10698,80750
2026-04-15,QH-260415-48,10470,12017,8950,9500,91470
2026-04-15,QH-260415-49,11266,14412,8005,9403,103450
2026-04-15,QH-260415-50,11139,17500,7158,15299,101060
2026-04-15,QH-260415-51,11086,15000,9500,9800,70380
2026-04-15,QH-260415-52,9752,12100,7898,7900,69730
2026-04-15,QH-260415-53,10587,13950,1840,7900,88090
2026-04-15,QH-260415-54,9290,11762,6400,9563,64920
2026-04-15,QH-260415-55,10736,16701,7700,8120,59140
2026-04-15,QH-260415-56,9514,16410,6310,10234,61280
2026-04-15,QH-260415-57,8068,17427,500,15898,61440
2026-04-15,QH-260415-58,9460,12100,6400,9001,86300
2026-04-15,QH-260415-59,8910,15126,5127,11000,111680
2026-04-15,QH-260415-60,10486,19040,1146,13000,96730
2026-04-15,QH-260415-61,9020,18000,1797,14582,120290
2026-04-15,QH-260415-62,9567,16006,4676,13883,108250
2026-04-15,QH-260415-63,10625,14500,6501,10100,79210
2026-04-15,QH-260415-64,10344,14181,4931,12100,111100
2026-04-15,QH-260415-65,10163,12916,8476,11820,188320
2026-04-15,QH-260415-66,11050,13037,9827,12100,82120
2026-04-15,QH-260415-67,11583,12864,10197,11008,50190
2026-04-15,QH-260415-68,12483,15217,10101,10601,78190
2026-04-15,QH-260415-69,10788,12566,8663,10015,88530
2026-04-15,QH-260415-70,11601,13917,9897,10695,56210
2026-04-15,QH-260415-71,12812,15152,10592,11565,53810
2026-04-15,QH-260415-72,14576,17451,12596,13361,73320
2026-04-15,QH-260415-73,12663,15300,4200,9000,55200
2026-04-15,QH-260415-74,13527,16012,4934,10549,48220
2026-04-15,QH-260415-75,13859,16404,10400,12595,42660
2026-04-15,QH-260415-76,13989,17526,10400,10945,72510
2026-04-15,QH-260415-77,14109,16300,10400,11758,38490
2026-04-15,QH-260415-78,13801,17579,10400,13160,23050
2026-04-15,QH-260415-79,14006,18106,10410,11598,26700
2026-04-15,QH-260415-80,13626,17774,10400,10400,24040
2026-04-15,QH-260415-81,15449,18862,13000,13000,33070
2026-04-15,QH-260415-82,14176,19164,10906,12700,24560
2026-04-15,QH-260415-83,13596,17862,9125,12533,26140
2026-04-15,QH-260415-84,13196,18977,4400,12899,33780
2026-04-15,QH-260415-85,14941,19804,12712,16775,48850
2026-04-15,QH-260415-86,15772,18835,10400,10700,39810
2026-04-15,QH-260415-87,15466,17770,10800,15287,35710
2026-04-15,QH-260415-88,15587,18300,10681,10682,37000
2026-04-15,QH-260415-89,13896,15748,11806,13003,60390
2026-04-15,QH-260415-90,13610,14487,12942,13725,44850
2026-04-15,QH-260415-91,13333,14964,12415,12821,45400
2026-04-15,QH-260415-92,12672,19268,11754,11914,32950
2026-04-15,QH-260415-93,13040,13974,12033,12182,25330
2026-04-15,QH-260415-94,12126,13118,10400,10400,25710
2026-04-15,QH-260415-95,11890,12774,10843,11200,17120
2026-04-15,QH-260415-96,10904,12174,10002,11269,90140
2026-04-16,QH-260416-01,11841,14886,10400,10400,6770
2026-04-16,QH-260416-02,11009,16642,8900,10000,12470
2026-04-16,QH-260416-03,11265,12300,8586,12300,13260
2026-04-16,QH-260416-04,11053,12209,8701,10901,14090
2026-04-16,QH-260416-05,11617,14752,8948,11999,10490
2026-04-16,QH-260416-06,12756,20874,10400,12268,15710
2026-04-16,QH-260416-07,11773,12100,8893,11480,11060
2026-04-16,QH-260416-08,11619,14393,10172,10400,13240
2026-04-16,QH-260416-09,11823,14306,9898,10677,16600
2026-04-16,QH-260416-10,11461,12422,10400,11504,10960
2026-04-16,QH-260416-11,11591,12683,8744,11920,13830
2026-04-16,QH-260416-12,11990,20874,8724,10605,14030
2026-04-16,QH-260416-13,11077,12164,9500,11867,8640
2026-04-16,QH-260416-14,10597,12131,4114,4114,10630
2026-04-16,QH-260416-15,11024,13441,8815,10400,8110
2026-04-16,QH-260416-16,10674,19987,9308,10000,11450
2026-04-16,QH-260416-17,11371,12300,4984,4984,9560
2026-04-16,QH-260416-18,11380,12396,5199,10400,16530
2026-04-16,QH-260416-19,11677,12672,10400,12100,20660
2026-04-16,QH-260416-20,12468,15333,7874,10701,18170
2026-04-16,QH-260416-21,11868,12816,10400,12100,10610
2026-04-16,QH-260416-22,12585,20000,10400,10400,8030
2026-04-16,QH-260416-23,14302,20800,12676,13201,8030
2026-04-16,QH-260416-24,14104,16376,12642,12800,20340
2026-04-16,QH-260416-25,13389,14750,12717,13367,21520
2026-04-16,QH-260416-26,14137,15430,13492,14700,34620
2026-04-16,QH-260416-27,14200,17673,10400,10500,25530
2026-04-16,QH-260416-28,14529,17360,5461,12020,26840
2026-04-16,QH-260416-29,15468,17030,12809,15432,29830
2026-04-16,QH-260416-30,15482,18436,14200,15416,18930
2026-04-16,QH-260416-31,14927,17918,13715,15000,26360
2026-04-16,QH-260416-32,13176,16314,11998,13532,24660
2026-04-16,QH-260416-33,16086,20400,13441,14344,38000
2026-04-16,QH-260416-34,15189,18500,11969,13681,53540
2026-04-16,QH-260416-35,13439,17996,7921,11400,91390
2026-04-16,QH-260416-36,12349,19416,8811,13342,98260
2026-04-16,QH-260416-37,13981,16981,10001,16663,53370
2026-04-16,QH-260416-38,11991,14541,1701,14232,37420
2026-04-16,QH-260416-39,10253,13180,787,13126,49530
2026-04-16,QH-260416-40,7573,12100,1006,10542,37710
2026-04-16,QH-260416-41,11487,13967,1591,11820,22690
2026-04-16,QH-260416-42,9906,12100,1078,8960,22830
2026-04-16,QH-260416-43,7039,10934,1717,10005,32660
2026-04-16,QH-260416-44,7684,9662,-416,8858,39280
2026-04-16,QH-260416-45,7974,10980,2,9642,35500
2026-04-16,QH-260416-46,8442,12100,1363,8691,39080
2026-04-16,QH-260416-47,8241,12100,1804,11551,32910
2026-04-16,QH-260416-48,7083,11882,-505,6702,63680
2026-04-16,QH-260416-49,7562,16479,1534,6876,35390
2026-04-16,QH-260416-50,6782,12100,1717,5871,36430
2026-04-16,QH-260416-51,6329,12200,-445,5137,60800
2026-04-16,QH-260416-52,5840,18341,3461,3700,72240
2026-04-16,QH-260416-53,5595,8400,203,4358,70680
2026-04-16,QH-260416-54,5738,7063,-90,4799,62390
2026-04-16,QH-260416-55,5396,6460,3404,5188,48130
2026-04-16,QH-260416-56,5025,10733,2456,10696,81830
2026-04-16,QH-260416-57,5671,14042,3350,9090,77480
2026-04-16,QH-260416-58,5828,7673,-795,7200,52200
2026-04-16,QH-260416-59,6485,8422,3854,8200,81340
2026-04-16,QH-260416-60,7031,8735,4532,6500,132320
2026-04-16,QH-260416-61,6112,8370,-600,7676,114520
2026-04-16,QH-260416-62,7323,8682,4701,8047,94260
2026-04-16,QH-260416-63,7560,9304,1753,8278,53760
2026-04-16,QH-260416-64,7814,16272,2289,9079,55610
2026-04-16,QH-260416-65,6502,18444,43,5819,53040
2026-04-16,QH-260416-66,8995,10073,8267,9650,54830
2026-04-16,QH-260416-67,9980,11980,9500,9753,44460
2026-04-16,QH-260416-68,10677,13920,9753,10259,50540
2026-04-16,QH-260416-69,9229,12471,-172,8999,40940
2026-04-16,QH-260416-70,8826,12285,0,5401,24200
2026-04-16,QH-260416-71,11000,12543,7100,7100,42810
2026-04-16,QH-260416-72,12273,19636,10400,12628,35000
2026-04-16,QH-260416-73,11426,14383,8066,11156,37890
2026-04-16,QH-260416-74,12529,13700,10400,12621,32480
